Country,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Regime type,Democracy_Index,biofuel_elec_per_capita,coal_elec_per_capita,coal_production,gas_production,low_carbon_electricity,oil_production,renewables_production,non_renewables_production,total_production,Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day),Deaths,Total_Emissions,Human Development Index,Rule_of_Law_Index,Median Age,Urban Population (%),Tax_Revenue
Georgia,2021,4.91127347946167,9.647734642028809,0.6706894636154175,64.94999694824219,0.7770613431930542,-0.2897113561630249,0.7234069108963013,0.5096328258514404,0.240043506026268,Hybrid regime,5.12,0.0,0.0,,,10.26,,10.26,2.38,12.64,3053.9968,89.5199,87.019905,0,236447.24510000003,0.809,0.767,36.557,59.872,22.582039
Germany,2008,6.521790027618408,10.771495819091797,0.9232113361358644,69.95999908447266,0.7655569911003113,,0.7582661509513855,0.6721312403678894,0.2200003862380981,Full democracy,8.82,345.0,3388.556,582.616,136.351,242.86,38.173,122.39,537.9200000000001,660.3100000000001,3610.6443,103.9767,147.9471,0,7666990.069999999,0.926,0.994,42.541,76.575,37.878925
Germany,2010,6.724531173706055,10.75788688659668,0.9393086433410645,70.0,0.8426564335823059,0.0889904797077179,0.6880059838294983,0.6975303888320923,0.1823441386222839,Full democracy,8.38,417.091,3232.582,533.795,111.24,245.97,31.089,139.33,518.8,658.13,3596.0002,109.51001,147.99002,0,7350924.9,0.929,0.994,43.265,76.966,37.004757
Germany,2011,6.621312141418457,10.81492519378662,0.9472366571426392,70.0199966430664,0.9062932729721068,0.0267688799649477,0.6771721243858337,0.6857212781906128,0.1651995331048965,Full democracy,8.34,453.064,3223.398,543.482,104.655,232.4,32.358,161.32,480.5700000000001,641.8900000000001,3627.0,110.49,149.14,0,7110970.3040000005,0.935,0.994,43.632,77.16,37.511806
Germany,2012,6.702362060546875,10.81722354888916,0.9264066219329834,70.04000091552734,0.904440462589264,0.0648575872182846,0.6792367100715637,0.6990493535995483,0.1695761680603027,Full democracy,8.34,529.765,3387.431,555.595,94.614,242.86,32.446,186.6,476.41,663.01,3578.0,108.65,147.77,0,6831905.153000001,0.937,0.994,44.076,77.17,38.20993
Germany,2013,6.96512508392334,10.81886100769043,0.9314205646514891,70.05999755859375,0.8943129777908325,0.0181393027305603,0.5657942295074463,0.6931337714195251,0.2049959152936935,Full democracy,8.31,557.17,3528.378,524.756,86.041,249.24,32.716,197.46,477.74,675.2,3566.0,108.09,145.44,0,6752047.208000001,0.938,0.994,44.487,77.18,38.33603
Germany,2014,6.9842143058776855,10.8365478515625,0.9375589489936828,70.08000183105469,0.8986834287643433,0.081714391708374,0.4739529192447662,0.7389421463012695,0.1878448724746704,Full democracy,8.64,589.918,3352.235,513.276,80.827,259.06,30.51,210.22,456.8200000000001,667.04,3555.9998,109.37999,143.4,0,6499074.867000001,0.942,0.994,44.733,77.19,38.173004
Germany,2015,7.037137508392334,10.84269905090332,0.925923228263855,70.0999984741211,0.8894288539886475,0.1716277301311493,0.4121682941913605,0.7223848104476929,0.2027051597833633,Full democracy,8.64,613.233,3316.55,497.909,75.244,279.93,30.494,238.47,451.03,689.5,3590.9998,110.829994,144.98999,0,6527918.267999999,0.941,0.994,44.813,77.2,38.60451
Germany,2016,6.873763084411621,10.856682777404783,0.9060292840003968,70.30000305175781,0.8705150485038757,0.1422893702983856,0.4459221363067627,0.7093761563301086,0.1872549355030059,Full democracy,8.63,618.597,3179.223,460.972,69.23,273.76,29.639,240.06,452.39,692.45,3575.9995,109.93999,145.70999,12,6320423.470000001,0.941,0.994,44.816,77.224,39.10739
Germany,2017,7.074324607849121,10.87939453125,0.8921660780906677,70.5,0.8407278656959534,0.1389836519956588,0.4140211939811706,0.7071136832237244,0.196434810757637,Full democracy,8.61,616.283,2919.962,458.444,63.762,292.0,,266.6,428.78,695.38,3568.0,109.47,147.03,0,6237663.482,0.944,0.992,44.889,77.261,39.083454
Germany,2018,7.118364334106445,10.886154174804688,0.9197631478309632,70.69999694824219,0.8768875002861023,0.0281755998730659,0.4956739544868469,0.7401749491691589,0.2432145774364471,Full democracy,8.68,612.69,2752.341,439.408,55.418,298.93,,273.72,409.35,683.07,3607.0002,111.37001,153.77002,0,5943986.74,0.946,0.992,44.928,77.312,39.814674
Germany,2019,7.035472393035889,10.8944091796875,0.8856673240661621,70.9000015258789,0.884751558303833,0.0509414970874786,0.4622551500797272,0.7124611139297485,0.2261712104082107,Full democracy,8.68,602.9,2061.982,330.528,53.308,316.24,,291.3,358.92,650.22,3634.9998,110.87999,165.93,0,5691881.375,0.951,0.992,44.904,77.376,39.97999
Germany,2020,7.311897754669189,10.855923652648926,0.905080497264862,71.0999984741211,0.8643560409545898,-0.0677168145775795,0.4240887761116028,0.6982660889625549,0.2059271186590194,Full democracy,8.67,611.192,1615.284,271.945,45.324,315.87,,302.42,315.26,617.6800000000001,3642.0,111.03,168.23,0,5222172.025,0.948,0.992,44.876,77.453,39.341347
Germany,2021,6.754523754119873,10.881431579589844,0.8675825595855713,71.30000305175781,0.778439998626709,0.0736780241131782,0.4175819158554077,0.7033330202102661,0.2511946856975555,Full democracy,8.67,588.669,1974.018,320.333,45.368,302.12,,282.09000000000003,346.32,628.4100000000001,3633.9995,110.539986,165.76997,0,5375711.901,0.948,0.992,44.923,77.544,40.899426
Ghana,2008,4.965134620666504,8.145339012145996,0.6222551465034485,53.41999816894531,0.838006317615509,0.1149420067667961,0.8628703951835632,0.67433100938797,0.1720454394817352,Flawed democracy,5.35,0.822,0.0,0.0,0.0,6.15,3.824,6.169999999999999,2.17,8.34,2802.526,60.354053,47.481438,55,1182248.2680000002,0.558,0.593,18.848,49.351,9.263651
Ghana,2010,4.6062517166137695,8.218624114990234,0.7385586500167847,54.29999923706055,0.8911299109458923,0.068841814994812,0.8748491406440735,0.6934365034103394,0.1841287165880203,Flawed democracy,6.02,0.782,0.0,0.0,0.0,6.95,4.569,6.969999999999999,3.17,10.14,2923.9998,63.039997,49.029995,0,1255776.127,0.571,0.611,19.179,50.713,9.7506695
Ghana,2011,5.608199596405029,8.32568359375,0.7242972254753113,54.7400016784668,0.8518961668014526,0.0057055205106735,0.7904443144798279,0.6576182842254639,0.2092126309871673,Flawed democracy,6.02,0.763,0.0,0.0,0.0,7.51,48.627,7.529999999999999,3.8,11.33,2896.0,65.7,44.67,0,1326345.317,0.579,0.611,19.317,51.394,10.681656
Ghana,2012,5.057261943817139,8.389938354492188,0.6851118803024292,55.18000030517578,0.6794184446334839,0.0351446941494941,0.8978361487388611,0.7090039253234863,0.1523763835430145,Flawed democracy,6.02,0.745,0.0,0.0,0.0,8.01,49.934,8.03,4.140000000000001,12.17,2888.0,65.26,45.37,0,1420688.252,0.583,0.61,19.444,52.073,10.926875
Ghana,2013,4.965053081512451,8.435989379882812,0.6762892007827759,55.619998931884766,0.7937937378883362,-0.0702086314558982,0.8801784515380859,0.6601694822311401,0.2108187228441238,Flawed democracy,6.33,0.727,0.0,0.0,0.0,8.17,62.227,8.19,4.82,13.01,2866.0015,64.06003,42.85002,0,1502170.745,0.587,0.585,19.562,52.748,10.218102
Ghana,2014,3.860351085662842,8.440074920654297,0.6514687538146973,56.060001373291016,0.6769160628318787,-0.0035229581408202,0.9126823544502258,0.681699812412262,0.2803210318088531,Flawed democracy,6.33,0.709,0.0,0.0,0.542,8.32,66.744,8.34,4.76,13.1,2854.0002,62.600006,41.260002,0,1552231.4760000005,0.582,0.583,19.673,53.419,10.675935
Ghana,2015,3.985916137695313,8.437417984008789,0.6874485611915588,56.5,0.8520161509513855,-0.0428435429930686,0.9454361200332642,0.6747850775718689,0.265278548002243,Flawed democracy,6.86,0.693,0.0,0.0,7.756,5.81,65.052,5.829999999999999,5.83,11.66,2791.9993,61.329987,40.52999,0,1540898.025,0.586,0.567,19.776,54.086,11.540709
Ghana,2016,4.514411449432373,8.447202682495117,0.6473031640052795,56.875,0.7511683702468872,0.085191436111927,0.8939552307128906,0.6589245796203613,0.3049097061157226,Flawed democracy,6.75,0.677,0.0,0.0,6.898,5.56,62.684,5.579999999999999,7.609999999999999,13.189999999999998,2770.0002,59.450005,39.680004,0,1569823.7800000005,0.586,0.569,19.879,54.749,12.122663
Ghana,2017,5.481310844421387,8.503006935119629,0.6691110730171204,57.25,0.7830463647842407,0.0743275880813598,0.8386099934577942,0.7147892713546753,0.2475189417600631,Flawed democracy,6.69,0.662,0.0,,,5.67,,5.69,7.630000000000001,13.32,2862.9995,62.119987,40.289993,0,1618402.2590000003,0.585,0.591,19.996,55.407,12.377537
Ghana,2018,5.003693103790283,8.5419340133667,0.7607167959213257,57.625,0.8166804909706116,0.0577655807137489,0.8463284969329834,0.7158196568489075,0.2500012516975403,Flawed democracy,6.63,0.648,0.0,,,6.07,,6.089999999999999,8.84,14.93,2945.9993,64.09998,41.869987,0,1665432.842,0.589,0.574,20.12,56.06,12.830559
Ghana,2019,4.966809749603272,8.58409309387207,0.7462478280067444,58.0,0.7874477505683899,0.1114733144640922,0.856665849685669,0.6446554064750671,0.2699401080608368,Flawed democracy,6.63,0.634,0.0,,,7.32,,7.339999999999999,9.98,17.32,3009.9995,64.579994,41.95999,0,1692627.4,0.599,0.561,20.25,56.707,12.458404
Ghana,2020,5.319483280181885,8.568556785583496,0.6427033543586731,58.375,0.8237200379371643,0.1957698464393615,0.8470249176025391,0.6746811866760254,0.2527284324169159,Flawed democracy,6.5,0.621,0.0,,,7.37,,7.389999999999999,12.36,19.75,3041.9998,66.67,44.339996,0,1696407.4990000003,0.601,0.562,20.396,57.349,12.071961
Ghana,2021,4.377950668334961,8.600658416748047,0.6327296495437622,58.75,0.7302647233009338,0.1051248982548713,0.8877704739570618,0.5875943303108215,0.295109748840332,Flawed democracy,6.5,0.609,0.0,,,7.68,,7.699999999999999,14.4,22.1,3078.9995,68.659996,46.159992,0,1799283.1659999995,0.6,0.541,20.557,57.985,13.287058
Greece,2010,5.8395586013793945,10.42505168914795,0.8684224486351013,70.0,0.4841109812259674,-0.308237761259079,0.9541138410568236,0.5807563066482544,0.2915163934230804,Full democracy,7.92,17.22,2791.427,85.078,0.091,10.53,1.481,10.72,46.08,56.8,3530.9988,115.56996,158.68994,0,1430010.2953999997,0.874,0.89,40.334,76.292,34.519283
Greece,2011,5.372039794921875,10.319510459899902,0.8515549898147583,70.08000183105469,0.5281259417533875,-0.3209643959999084,0.9411525130271912,0.5519905686378479,0.3227908015251159,Full democracy,7.65,19.083,2823.331,87.282,0.083,8.15,1.111,8.360000000000001,50.3,58.66,3532.0002,113.420006,160.36,0,1280328.1956000002,0.871,0.896,40.772,76.649,36.783108
Greece,2012,5.096354007720947,10.25141429901123,0.8121411204338074,70.16000366210938,0.3726104199886322,-0.3095762729644775,0.9589089751243592,0.5444107055664062,0.3515062928199768,Full democracy,7.65,18.242,2837.563,93.56,0.089,10.13,1.062,10.329999999999998,49.78,60.11,3518.0022,111.51007,156.3001,0,1245617.7212,0.87,0.895,41.225,77.004,39.364902
Greece,2013,4.720251083374023,10.233183860778809,0.6866500377655029,70.23999786376953,0.4259665310382843,-0.2772378325462341,0.9413098692893982,0.5708364248275757,0.4821831583976745,Full democracy,7.65,20.157,2418.801,78.25,0.075,14.36,0.791,14.58,42.010000000000005,56.59,3524.003,112.660095,154.47012,0,1123632.72,0.874,0.901,41.705,77.355,38.725513
Greece,2014,4.756237030029297,10.244590759277344,0.8323332071304321,70.31999969482422,0.3691563308238983,-0.2929417490959167,0.9302138090133668,0.5970151424407959,0.3854333162307739,Full democracy,7.45,20.252,2370.438,74.248,0.07,12.18,0.737,12.4,37.44,49.84,3444.9993,109.45998,154.65997,0,1118996.052,0.879,0.902,42.199,77.702,39.435555
Greece,2015,5.622519016265869,10.249216079711914,0.8348246812820435,70.4000015258789,0.5317363142967224,-0.277164876461029,0.8239596486091614,0.6365904211997986,0.2774125337600708,Full democracy,7.45,21.283,2045.964,66.003,0.061,14.85,0.683,15.080000000000002,36.2,51.28,3406.9985,106.609955,151.06995,0,1093959.476,0.881,0.892,42.682,78.046,39.760387
Greece,2016,5.302619457244873,10.248492240905762,0.8026058673858643,70.5250015258789,0.4816168546676636,-0.2651339769363403,0.8984708189964294,0.5938278436660767,0.3362075090408325,Full democracy,7.23,25.117,1756.321,46.201,0.137,14.89,2.018,15.16,38.95,54.11,3352.9995,105.54999,150.70998,0,1008878.4756,0.877,0.897,43.077,78.387,42.059418
Greece,2017,5.1482415199279785,10.26133155822754,0.7528995275497437,70.6500015258789,0.4383000135421753,-0.2947407960891723,0.8722394704818726,0.5159084796905518,0.3328307569026947,Full democracy,7.29,28.993,1754.545,53.117,,13.8,,14.11,41.0,55.11,3391.0002,106.170006,152.37,0,1038545.7035,0.88,0.896,43.393,78.724,42.296627
Greece,2018,5.409289360046387,10.2799072265625,0.7935007810592651,70.7750015258789,0.5644556879997253,-0.3395468294620514,0.8603023886680603,0.5636278390884399,0.2550065815448761,Full democracy,7.29,29.154,1616.623,49.716,,16.14,,16.45,36.47,52.92,3392.9983,110.879944,156.86992,0,1009460.1893,0.886,0.895,43.71,79.058,42.709877
Greece,2019,5.952157497406006,10.29962921142578,0.8908095359802246,70.9000015258789,0.6135841012001038,-0.2931655943393707,0.8480038046836853,0.5597583651542664,0.2359464615583419,Full democracy,7.43,37.829,1146.205,35.907,,16.1,,16.5,31.85,48.35,3420.9978,107.799934,165.50989,0,980798.8608,0.89,0.895,44.005,79.388,41.87651
Greece,2020,5.787615776062012,10.207419395446776,0.7785365581512451,71.0250015258789,0.5646136403083801,-0.2461641281843185,0.7643245458602905,0.6293821334838867,0.3216842114925384,Full democracy,7.39,42.807,628.791,18.961,,17.55,,18.0,29.96,47.96,3377.9995,103.08998,159.88997,0,871748.8518,0.887,0.897,44.318,79.715,41.31314
Greece,2021,6.104214191436768,10.29377269744873,0.8503261804580688,71.1500015258789,0.574029803276062,-0.1607071906328201,0.7518168687820435,0.6235564947128296,0.3108518719673157,Full democracy,7.56,47.868,509.317,16.737,,22.13,,22.630000000000003,32.11,54.74,3349.9976,106.19992,155.50989,0,882893.6375999999,0.887,0.896,44.859,80.038,39.23875
Guatemala,2008,6.414494514465332,8.904532432556152,0.8656054735183716,59.540000915527344,0.6301517486572266,0.200027510523796,0.7962854504585266,0.8002836108207703,0.233636200428009,Hybrid regime,6.07,60.088,81.548,0.0,0.0,4.77,9.912,5.61,3.91,9.52,2321.618,58.792194,57.493725,28,1497307.163,0.599,0.372,18.055,47.807,11.2058
Guatemala,2010,6.289748668670654,8.90054702758789,0.8590524792671204,60.09999847412109,0.6958629488945007,0.160768449306488,0.7948353886604309,0.8047306537628174,0.23561792075634,Hybrid regime,6.05,107.267,80.45,0.0,0.0,5.63,7.611,7.19,3.21,10.4,2473.999,64.76997,64.00998,0,1886303.465,0.613,0.374,18.582,48.403,10.713129
Guatemala,2011,5.743353843688965,8.923148155212402,0.7681124210357666,60.380001068115234,0.7629631161689758,0.0034077519085258,0.8630393743515015,0.7918756008148193,0.2893579006195068,Hybrid regime,5.88,74.831,80.224,0.0,0.0,5.49,6.969,6.6000000000000005,3.27,9.87,2483.9988,65.509964,61.49997,27,1961160.474,0.617,0.369,18.857,48.701,11.215353
Guatemala,2012,5.855717182159424,8.934686660766602,0.8021489977836609,60.65999984741211,0.8654720187187195,0.0147933177649974,0.8209239840507507,0.8084442615509033,0.3494049608707428,Hybrid regime,5.88,100.474,81.966,0.0,0.0,6.24,6.745,7.760000000000001,3.12,10.88,2484.0005,66.08001,61.52001,0,1954029.35,0.62,0.379,19.137,49.0,11.266984
Guatemala,2013,5.9846014976501465,8.953396797180176,0.8296504020690918,60.93999862670898,0.8840050101280212,0.0394461788237094,0.8167698383331299,0.8222169876098633,0.3325242698192596,Hybrid regime,5.81,127.734,103.095,0.0,0.0,6.84,6.359,8.81,3.28,12.09,2478.9995,65.29999,62.37999,0,2031132.678,0.623,0.39,19.422,49.311,11.445102
Guatemala,2014,6.5360307693481445,8.979589462280273,0.8339746594429016,61.220001220703125,0.843398928642273,0.1020324155688285,0.8044625520706177,0.8155189752578735,0.3051146864891052,Hybrid regime,5.81,138.096,119.64,0.0,0.0,7.28,6.4,9.45,3.36,12.81,2482.9995,67.539986,64.25999,0,2074385.626,0.64,0.4,19.71,49.634,11.538716
Guatemala,2015,6.464986801147461,9.002781867980957,0.8228374719619751,61.5,0.8686397671699524,0.0457966774702072,0.8216549158096313,0.8261231184005737,0.3105537891387939,Hybrid regime,5.92,151.865,182.487,0.0,0.0,6.83,6.392,9.260000000000002,4.34,13.6,2522.0007,69.49002,63.320023,0,2136516.572,0.629,0.428,19.997,49.971,11.093184
Guatemala,2016,6.358916282653809,9.01262664794922,0.8112354874610901,61.70000076293945,0.8626757264137268,0.0059591089375317,0.812030017375946,0.8154767155647278,0.3213571906089782,Hybrid regime,5.92,158.983,216.684,0.0,0.0,7.33,5.731,9.92,4.529999999999999,14.45,2560.9993,69.82999,71.07999,0,2247280.143,0.633,0.46,20.289,50.319,11.227133
Guatemala,2017,6.325118541717529,9.026683807373049,0.8264920711517334,61.900001525878906,0.9145216941833496,-0.0640777572989463,0.799747884273529,0.8188397884368896,0.3080861568450928,Hybrid regime,5.86,117.017,206.892,,,8.47,,10.41,3.87,14.28,2605.0005,71.10001,63.43001,0,2320061.2630000003,0.636,0.466,20.59,50.68,9.803417
Guatemala,2018,6.626591682434082,9.044180870056152,0.8411072492599487,62.09999847412109,0.9095380306243896,-0.015748880803585,0.7654544115066528,0.8274214267730713,0.2624112665653229,Hybrid regime,5.6,182.787,231.452,,,9.21,,12.29,4.49,16.78,2587.0005,69.33002,63.640015,0,2386583.146,0.64,0.371,20.896,51.054,11.365301
Guatemala,2019,6.2621750831604,9.067970275878906,0.774074375629425,62.29999923706055,0.9006763100624084,-0.0681134387850761,0.7725779414176941,0.8196608424186707,0.3107892572879791,Hybrid regime,5.26,201.68,237.339,,,8.79,,12.24,4.59,16.83,2636.0002,70.54001,63.430008,5,2449356.52,0.645,0.38,21.215,51.439,11.242561
Guinea,2012,3.651554822921753,7.589314460754394,0.5422952771186829,51.13999938964844,0.6461878418922424,-0.0031657144427299,0.7944502234458923,0.657049834728241,0.2845733761787414,Authoritarian,2.79,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.24,0.73,2566.9988,53.91997,69.19996,0,1178820.933,0.425,0.161,16.514,34.255,14.727252
Guinea,2013,3.9017930030822754,7.60359001159668,0.5668665766716003,51.2599983215332,0.6927366256713867,0.0869976207613945,0.8154816031455994,0.6055405735969543,0.3480570018291473,Authoritarian,2.84,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.17,0.65,2615.9993,55.549984,71.169975,98,1175862.764,0.43,0.175,16.625,34.545,13.166939
Guinea,2014,3.412482500076294,7.6150593757629395,0.6377137303352356,51.380001068115234,0.6835575699806213,0.0021368032321333,0.7052463889122009,0.6433825492858887,0.3512645363807678,Authoritarian,3.01,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.29,0.71,2660.002,55.04004,68.99004,0,1175868.763,0.436,0.175,16.749,34.836,13.088474
Guinea,2015,3.5046935081481934,7.627111911773682,0.5788596272468567,51.5,0.6659530401229858,0.0027316228952258,0.7621520161628723,0.6581036448478699,0.2677412331104278,Authoritarian,3.14,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.24,1.14,2641.9993,53.609985,70.09998,0,1165908.144,0.449,0.174,16.886,35.141,13.032221
Guinea,2016,3.6028547286987305,7.703959465026855,0.6754470467567444,51.95000076293945,0.725685179233551,-0.0601916089653968,0.8027811646461487,0.6761224865913391,0.3743937909603119,Authoritarian,3.14,0.0,0.0,0.0,0.0,1.1,0.0,1.1,0.51,1.61,2662.9998,54.739998,66.69999,0,1156026.0199999998,0.466,0.172,17.022,35.46,14.178619
Guinea,2017,4.873722553253174,7.776358127593994,0.6340255737304688,52.400001525878906,0.7382128238677979,0.0338028520345687,0.7500262260437012,0.7017887234687805,0.4224608838558197,Authoritarian,3.14,0.0,0.0,,,1.23,,1.23,0.54,1.77,2696.9998,54.549995,70.079994,0,1154167.153,0.467,0.164,17.154,35.793,13.260668
Guinea,2018,5.252226829528809,7.812669277191162,0.6304331421852112,52.84999847412109,0.7311572432518005,0.0876702144742012,0.7783938050270081,0.7272707223892212,0.44043830037117,Authoritarian,3.14,0.0,0.0,,,0.76,,0.76,0.73,1.49,2754.9976,55.989956,67.97994,0,1139537.0749999995,0.464,0.146,17.292,36.14,12.742509
Guinea,2019,4.767684459686279,7.841940879821777,0.6551241874694824,53.29999923706055,0.691399097442627,0.0922043994069099,0.7555854916572571,0.6695582866668701,0.4733884334564209,Authoritarian,3.14,0.0,0.0,,,1.31,,1.31,0.74,2.05,2813.0007,56.830017,73.290016,0,1155447.952,0.47,0.14,17.435,36.5,12.848583
Guinea,2020,4.972168445587158,7.864849090576172,0.7319285273551941,53.75,0.5981076955795288,0.0751270204782486,0.7904626727104187,0.7063520550727844,0.3460219800472259,Authoritarian,3.08,0.0,0.0,,,2.49,,2.49,0.97,3.46,2858.9985,58.509968,65.07997,30,1167237.777,0.471,0.147,17.572,36.875,12.232301
